Customer ID,frequency_cal,recency_cal,T_cal,monetary_value_cal,frequency_holdout,monetary_value_holdout,duration_holdout,probability_alive,predicted_purchases,exp_avg_sales,predicted_ltv,CLV
100320,1.0,47.0,1538.0,725.0,0.0,0.0,366.0,0.016371634625632007,0.0,-1086.385478799654,22.800977442968545,5.928254135171822
100321,16.0,1034.0,1819.0,820.49375,0.0,0.0,366.0,0.004105129632914232,0.0,-1086.385478799654,30.671647521224212,7.974628355518296
100323,4.0,625.0,1720.0,4467.5,0.0,0.0,366.0,0.05159834505536992,0.0,-1086.385478799654,754.4902286509796,196.1674594492547
100324,3.0,1485.0,1602.0,4538.966666666666,1.0,1370.2,366.0,0.8135440311140265,1.0,1420.0844012760929,10673.055029928513,2774.9943077814137
100325,6.0,1358.0,1758.0,498.6666666666667,1.0,342.5,366.0,0.6150122335690793,1.0,371.5155165440661,1308.5470176332058,340.2222245846335
100327,2.0,1583.0,1737.0,3857.5,0.0,0.0,366.0,0.7800326069343461,1.0,-1086.385478799654,6717.8403069719325,1746.6384798127026
100328,1.0,190.0,1602.0,1050.0,0.0,0.0,366.0,0.0454050562433301,0.0,-1086.385478799654,88.38027938075085,22.97887263899522
100329,1.0,14.0,518.0,1972.5,0.0,0.0,366.0,0.13623311944015593,0.0,-1086.385478799654,915.7609097627352,238.09783653831116
100331,3.0,112.0,1415.0,3223.3333333333335,1.0,1405.6666666666667,366.0,0.0030630490462026285,0.0,1456.2712681748271,30.901513828805587,8.034393595489453
100332,1.0,54.0,1812.0,1848.0,0.0,0.0,366.0,0.011338581726856537,0.0,-1086.385478799654,35.468184425833506,9.221727950716712
100333,1.0,76.0,775.0,149.0,0.0,0.0,366.0,0.1078259274206655,0.0,-1086.385478799654,51.19918565084489,13.311788269219672
100336,2.0,123.0,1706.0,12796.0,0.0,0.0,366.0,0.006353110525694764,0.0,-1086.385478799654,183.32176944669862,47.663660056141644
100339,2.0,241.0,547.0,1019.25,0.0,0.0,366.0,0.4168099602752379,1.0,-1086.385478799654,1816.7172292324274,472.3464796004311
100340,3.0,427.0,1586.0,330.0,0.0,0.0,366.0,0.03888242103358086,0.0,-1086.385478799654,38.082895298499885,9.90155277760997
100342,2.0,375.0,1481.0,975.5,0.0,0.0,366.0,0.07465523961819823,0.0,-1086.385478799654,181.8665610995194,47.28530588587505
100343,6.0,1527.0,1541.0,3354.875,0.0,0.0,366.0,0.8992296417189506,1.0,-1086.385478799654,13930.210790419833,3621.8548055091564
100344,20.0,1751.0,1800.0,5709.886,1.0,1638.0,366.0,0.9376078115988588,3.0,1693.322454532137,59682.238914998095,15517.382117899506
100345,22.0,1757.0,1819.0,810.6672727272727,3.0,914.4666666666667,366.0,0.930802054114239,4.0,927.8291372555724,9109.923221210744,2368.5800375147933
100347,3.0,165.0,1783.0,1298.6000000000001,0.0,0.0,366.0,0.0021650879418037643,0.0,-1086.385478799654,7.6045715048009175,1.9771885912482385
100349,1.0,24.0,232.0,634.0,0.0,0.0,366.0,0.41719230048530537,1.0,-1086.385478799654,1227.1272211686053,319.05307750383736
100355,6.0,1051.0,1602.0,2172.3333333333335,0.0,0.0,366.0,0.3594712566743093,1.0,-1086.385478799654,3519.654817624662,915.1102525824122
100358,1.0,24.0,1674.0,2072.0,0.0,0.0,366.0,0.010392637058356545,0.0,-1086.385478799654,38.39125499484854,9.98172629866062
100359,1.0,35.0,896.0,9825.0,0.0,0.0,366.0,0.05483042336212014,0.0,-1086.385478799654,1391.0969258405783,361.68520071855033
100360,4.0,842.0,1534.0,932.0,0.0,0.0,366.0,0.27220553422803656,0.0,-1086.385478799654,898.3096924710343,233.5605200424689
100361,6.0,226.0,1296.0,1379.1783333333333,0.0,0.0,366.0,0.0008477603155489903,0.0,-1086.385478799654,6.018338978983641,1.5647681345357467
100362,1.0,296.0,1778.0,398.0,0.0,0.0,366.0,0.06415089190524334,0.0,-1086.385478799654,45.61944130545031,11.861054739417082
100364,4.0,379.0,1540.0,424.0,1.0,4650.0,366.0,0.013446059484594335,0.0,4766.485323864495,20.276066110008088,5.271777188602103
100366,9.0,1311.0,1415.0,1774.3333333333333,0.0,0.0,366.0,0.8643609385427637,2.0,-1086.385478799654,10145.887734351487,2637.9308109313865
100367,5.0,1052.0,1211.0,6139.2,1.0,440.0,366.0,0.788387658601485,1.0,470.9953903023346,22807.126085100135,5929.852782126035
100368,10.0,1212.0,1688.0,1167.6309999999999,3.0,5444.0,366.0,0.32538427176920576,1.0,5487.612459867362,2447.1534422629325,636.2598949883625
100369,1.0,1328.0,1791.0,974.0,0.0,0.0,366.0,0.6310088807744392,0.0,-1086.385478799654,1059.456179159514,275.45860658147365
100370,21.0,1788.0,1800.0,1788.7461904761903,4.0,200.5,366.0,0.9588703341524499,4.0,206.93499829890445,19982.594924014233,5195.4746802437
100372,4.0,281.0,1793.0,62.084999999999994,0.0,0.0,366.0,0.002246595415599737,0.0,-1086.385478799654,0.4822342573535087,0.12538090691191228
100374,2.0,465.0,1667.0,1144.5,0.0,0.0,366.0,0.08349899030848922,0.0,-1086.385478799654,220.6969474870639,57.38120634663662
100375,4.0,772.0,1043.0,339.0,1.0,132.0,366.0,0.6370129955377074,1.0,156.74101986595807,973.8909541207066,253.21164807138373
100377,4.0,675.0,1757.0,782.25,0.0,0.0,366.0,0.06346773198420019,0.0,-1086.385478799654,161.14683302043113,41.89817658531209
100378,7.0,664.0,1616.0,3096.6428571428573,0.0,0.0,366.0,0.01731084044617443,0.0,-1086.385478799654,268.79263710048485,69.88608564612606
100379,6.0,714.0,964.0,5244.585,1.0,1797.0,366.0,0.6022876219683688,1.0,1855.5511717379288,19233.39918605397,5000.683788374033
100380,1.0,76.0,1749.0,497.02,0.0,0.0,366.0,0.015248382726408247,0.0,-1086.385478799654,13.551521061401205,3.5233954759643136
100381,3.0,504.0,621.0,4058.9733333333334,0.0,0.0,366.0,0.7471740299375051,1.0,-1086.385478799654,14866.157004619474,3865.2008212010633
100382,1.0,71.0,225.0,4875.0,2.0,4965.333333333333,366.0,0.5425411876094668,1.0,5026.16005151504,12020.533763190091,3125.3387784294237
100385,4.0,847.0,1624.0,2259.5,0.0,0.0,366.0,0.22202590936651803,0.0,-1086.385478799654,1706.6930916702772,443.7402038342721
100386,9.0,1756.0,1770.0,4925.833333333333,7.0,2183.8125,366.0,0.9229753213041505,2.0,2193.1367694565506,26062.339672440095,6776.208314834425
100387,3.0,780.0,1233.0,3091.066666666667,0.0,0.0,366.0,0.49203106329636787,1.0,-1086.385478799654,5179.014995369012,1346.543898795943
100388,2.0,278.0,1440.0,1540.0,0.0,0.0,366.0,0.043518591786745754,0.0,-1086.385478799654,169.68483803315115,44.1180578886193
100389,4.0,736.0,1714.0,3416.625,0.0,0.0,366.0,0.10174507819062661,0.0,-1086.385478799654,1140.835124188073,296.617132288899
100390,2.0,166.0,1784.0,1123.5,0.0,0.0,366.0,0.008282791149930876,0.0,-1086.385478799654,20.54765546590728,5.342390421135893
100391,3.0,388.0,1653.0,7729.09,0.0,0.0,366.0,0.02451888540635405,0.0,-1086.385478799654,536.3471891536361,139.4502691799454
100393,3.0,489.0,1232.0,4322.0,0.0,0.0,366.0,0.15596701220292003,0.0,-1086.385478799654,2295.0226248085905,596.7058824502335
100395,9.0,1396.0,1533.0,4750.333333333333,1.0,4197.0,366.0,0.8431304085227586,2.0,4304.2865257876165,25184.688703528675,6548.019062917456
100396,6.0,1065.0,1812.0,586.8333333333334,0.0,0.0,366.0,0.20502763191157858,0.0,-1086.385478799654,502.6583288494564,130.69116550085866
100399,2.0,499.0,540.0,4798.87,1.0,809.5,366.0,0.7991500381090212,1.0,847.9986041862345,16356.574581619665,4252.709391221113
100401,11.0,1031.0,1106.0,2453.181818181818,4.0,751.625,366.0,0.8795458476809381,3.0,760.815867796159,19400.537602529464,5044.139776657661
100402,7.0,1627.0,1729.0,1620.857142857143,2.0,1137.0,366.0,0.8685151777396393,1.0,1159.347575313166,6762.506165956238,1758.2516031486218
100403,1.0,1064.0,1617.0,3084.0,0.0,0.0,366.0,0.5617882352948572,0.0,-1086.385478799654,3149.721055628419,818.927474463389
100405,3.0,832.0,1531.0,571.3333333333334,1.0,2450.0,366.0,0.32950314839214345,0.0,2521.811249318948,566.3950685607927,147.2627178258061
100406,2.0,157.0,295.0,2548.0,0.0,0.0,366.0,0.6090666460922837,1.0,-1086.385478799654,8339.360755954845,2168.2337965482598
100407,1.0,41.0,1603.0,650.0,0.0,0.0,366.0,0.013852535599893311,0.0,-1086.385478799654,16.89218345885367,4.391967699301954
100410,1.0,645.0,1751.0,1062.5,0.0,0.0,366.0,0.24202433975237606,0.0,-1086.385478799654,449.2628999941267,116.80835399847295
100411,12.0,1153.0,1775.0,1421.8033333333333,0.0,0.0,366.0,0.08932206082319899,0.0,-1086.385478799654,919.0729612934322,238.95896993629236
100413,1.0,15.0,335.0,1850.0,0.0,0.0,366.0,0.2665221999253748,0.0,-1086.385478799654,1994.2079816447786,518.4940752276425
100414,2.0,315.0,1639.0,2690.0,0.0,0.0,366.0,0.036443092551554736,0.0,-1086.385478799654,227.69603154927438,59.20096820281134
100417,3.0,776.0,1756.0,120.33333333333333,0.0,0.0,366.0,0.17080614992232107,0.0,-1086.385478799654,59.19423952023691,15.390502275261598
100418,2.0,374.0,1807.0,1476.75,0.0,0.0,366.0,0.03815818319823794,0.0,-1086.385478799654,123.0784281006957,32.00039130618089
100422,1.0,220.0,1779.0,172.5,0.0,0.0,366.0,0.041851695248639874,0.0,-1086.385478799654,13.762949333649441,3.5783668267488546
100423,22.0,1608.0,1819.0,4431.272727272727,0.0,0.0,366.0,0.6810471285551196,3.0,-1086.385478799654,36399.08863475321,9463.763045035834
100425,12.0,1360.0,1723.0,3203.7083333333335,0.0,0.0,366.0,0.4894848080199535,1.0,-1086.385478799654,11562.737386749084,3006.311720554762
100426,12.0,1393.0,1779.0,1098.8916666666667,0.0,0.0,366.0,0.4624888337072777,1.0,-1086.385478799654,3673.9136583474797,955.2175511703448
100427,3.0,1295.0,1799.0,520.0,0.0,0.0,366.0,0.5925327020224952,1.0,-1086.385478799654,835.266327562573,217.16924516626898
100430,7.0,492.0,1296.0,9970.0,0.0,0.0,366.0,0.014805610166175974,0.0,-1086.385478799654,848.4038066786997,220.58498973646192
100431,12.0,1401.0,1651.0,5595.305833333333,0.0,0.0,366.0,0.6958859903348394,2.0,-1086.385478799654,29505.16947556799,7671.344063647677
100432,1.0,57.0,610.0,2249.0,0.0,0.0,366.0,0.14768278035008303,0.0,-1086.385478799654,1049.9459481026397,272.98594650668633
100433,3.0,1451.0,1541.0,863.3333333333334,0.0,0.0,366.0,0.8238496479972474,1.0,-1086.385478799654,2122.043033148003,551.7311886184808
100434,3.0,652.0,1149.0,835.0,1.0,858.0,366.0,0.4006899394900367,0.0,897.4834644659886,1195.3861012615273,310.8003863279971
100435,2.0,145.0,1539.0,1216.25,0.0,0.0,366.0,0.011375818505905666,0.0,-1086.385478799654,33.639366387980495,8.74623526087493
100436,1.0,608.0,1812.0,236.0,0.0,0.0,366.0,0.20373217118464926,0.0,-1086.385478799654,87.8149133430449,22.831877469191678
100438,11.0,1624.0,1715.0,13596.363636363636,4.0,12077.857142857143,366.0,0.8916296500326739,2.0,12143.68419605829,83387.49912457162,21680.749772388623
100440,4.0,187.0,1342.0,1515.795,0.0,0.0,366.0,0.0032398858565965837,0.0,-1086.385478799654,18.86232340902914,4.904204086347577
100442,3.0,1378.0,1673.0,3548.6666666666665,0.0,0.0,366.0,0.7232471470613089,1.0,-1086.385478799654,7214.875111288639,1875.8675289350463
100443,4.0,1241.0,1365.0,1460.0,0.0,0.0,366.0,0.8166367043841144,1.0,-1086.385478799654,4532.472760728548,1178.4429177894224
100445,3.0,907.0,1370.0,481.0,0.0,0.0,366.0,0.5264335801127928,1.0,-1086.385478799654,818.8878358112053,212.91083731091337
100446,8.0,1079.0,1782.0,3967.09375,0.0,0.0,366.0,0.14490139958674697,0.0,-1086.385478799654,2992.6394399647616,778.086254390838
100448,1.0,335.0,441.0,88.2,0.0,0.0,366.0,0.6958082235418297,1.0,-1086.385478799654,275.54203002270214,71.64092780590256
100453,1.0,8.0,547.0,3145.0,0.0,0.0,366.0,0.11650276151843446,0.0,-1086.385478799654,1214.1169072717666,315.67039589065934
100454,2.0,1171.0,1281.0,36894.0,1.0,66000.0,366.0,0.784445245654543,1.0,67362.28281175964,78268.89806577505,20349.913497101516
100458,1.0,371.0,1611.0,1899.0,0.0,0.0,366.0,0.11639368159561506,0.0,-1086.385478799654,404.56050507443626,105.18573131935344
100459,3.0,175.0,1695.0,4713.5,0.0,0.0,366.0,0.0030402607526077846,0.0,-1086.385478799654,39.919927222517636,10.379181077854586
100460,3.0,539.0,995.0,438.3333333333333,1.0,1550.0,366.0,0.38144636949354743,1.0,1603.535491550315,653.6136965703984,169.9395611083036
100462,1.0,76.0,1365.0,13298.0,0.0,0.0,366.0,0.02904052892441077,0.0,-1086.385478799654,778.589621901424,202.43330169437024
100463,1.0,18.0,1685.0,99.16,0.0,0.0,366.0,0.009585119139159402,0.0,-1086.385478799654,2.03383734214013,0.5287977089564339
100466,3.0,105.0,575.0,33098.473333333335,0.0,0.0,366.0,0.08722361019438496,0.0,-1086.385478799654,14634.16760214579,3804.8835765579056
100467,3.0,1010.0,1650.0,10404.066666666668,0.0,0.0,366.0,0.43247044436812504,0.0,-1086.385478799654,12746.398365466683,3314.063575021338
100470,4.0,895.0,1708.0,276.0,0.0,0.0,366.0,0.22061151829179823,0.0,-1086.385478799654,203.8854433349171,53.01021526707845
100476,3.0,83.0,1281.0,11539.666666666666,0.0,0.0,366.0,0.003128435001468517,0.0,-1086.385478799654,119.9314959524355,31.18218894763323
100477,3.0,416.0,533.0,9615.666666666666,0.0,0.0,366.0,0.7307278037090228,1.0,-1086.385478799654,36847.46231732493,9580.340202504482
100478,5.0,1338.0,1541.0,2596.8,1.0,305.0,366.0,0.7819821576789546,1.0,333.2540266370397,8261.36171509925,2147.954045925805
100479,91.0,1771.0,1779.0,54688.492197802196,20.0,32132.38157894737,366.0,0.986698347180256,15.0,32165.47092426868,2527500.3460354563,657150.0899692187
100481,1.0,43.0,1002.0,2475.0,0.0,0.0,366.0,0.04573637245102632,0.0,-1086.385478799654,276.4630238362543,71.88038619742612
100482,6.0,301.0,1216.0,3242.1666666666665,0.0,0.0,366.0,0.004047446218977329,0.0,-1086.385478799654,70.05679033824426,18.214765487943506
100483,3.0,837.0,901.0,946.6666666666666,0.0,0.0,366.0,0.8199481504141418,1.0,-1086.385478799654,3176.058197259721,825.7751312875275
100484,3.0,1043.0,1149.0,6853.333333333333,1.0,1500.0,366.0,0.8031732353487028,1.0,1552.52017167428,19518.58760163199,5074.832776424318
100485,2.0,437.0,1534.0,1335.75,0.0,0.0,366.0,0.0942773347176054,0.0,-1086.385478799654,306.5783920845332,79.71038194197864
100486,9.0,1338.0,1597.0,1224.5888888888887,0.0,0.0,366.0,0.7109925470440368,1.0,-1086.385478799654,5342.456795594841,1389.038766854659
100487,4.0,1195.0,1483.0,3867.145,0.0,0.0,366.0,0.7064612016412682,1.0,-1086.385478799654,9840.002863285865,2558.400744454325
100488,84.0,1814.0,1819.0,10018.933095238093,8.0,9316.74,366.0,0.9877062860306316,14.0,9342.685252395971,422619.82466496143,109881.15441288997
100489,2.0,43.0,839.0,2110.0,2.0,2250.0,366.0,0.026392256459165295,0.0,2283.534502438813,192.51845271074131,50.05479770479274
100491,8.0,828.0,1589.0,2723.4875,0.0,0.0,366.0,0.0542866383891577,0.0,-1086.385478799654,829.3235113778583,215.62411295824316
100492,6.0,720.0,1790.0,4351.5,0.0,0.0,366.0,0.02425320831913298,0.0,-1086.385478799654,442.14856572042703,114.95862708731103
100493,7.0,882.0,1790.0,12421.285714285714,0.0,0.0,366.0,0.05058437128130812,0.0,-1086.385478799654,2945.488163776295,765.8269225818367
100494,4.0,1108.0,1554.0,888.275,1.0,330.0,366.0,0.5648431545017408,1.0,358.7616865750573,1762.4700957980842,458.2422249075019
100495,2.0,588.0,1594.0,971.5,0.0,0.0,366.0,0.16789903109210658,0.0,-1086.385478799654,388.53697756392756,101.01961416662117
100497,8.0,1265.0,1775.0,684.9,0.0,0.0,366.0,0.39310372916603964,1.0,-1086.385478799654,1409.8822891697278,366.56939518412923
100498,6.0,1165.0,1554.0,29501.833333333332,0.0,0.0,366.0,0.5756401701366077,1.0,-1086.385478799654,77925.6454708321,20260.667822416344
100500,5.0,875.0,1427.0,3156.2,2.0,7959.0,366.0,0.3370631104071374,0.0,8049.916503301634,4541.0279838512715,1180.6672758013306
100501,1.0,14.0,994.0,3000.0,0.0,0.0,366.0,0.03487048797072311,0.0,-1086.385478799654,256.26768763806245,66.62959878589623
100503,4.0,343.0,1758.0,886.6,0.0,0.0,366.0,0.004772846752847116,0.0,-1086.385478799654,13.718735390044747,3.5668712014116344
100504,2.0,73.0,799.0,2060.0,0.0,0.0,366.0,0.04390313657803321,0.0,-1086.385478799654,320.7851216423364,83.40413162700746
100505,3.0,261.0,1793.0,1792.2600000000002,0.0,0.0,366.0,0.005827620269715016,0.0,-1086.385478799654,28.101876730702966,7.306487949982771
100506,1.0,47.0,1196.0,745.0,0.0,0.0,366.0,0.03102598072730665,0.0,-1086.385478799654,51.925678164923454,13.500676322880098
100507,4.0,1433.0,1531.0,2832.25,0.0,0.0,366.0,0.836705071946222,1.0,-1086.385478799654,8369.030110034515,2175.947828608974
100508,2.0,959.0,1204.0,9591.4,0.0,0.0,366.0,0.6997427602329579,1.0,-1086.385478799654,18858.55470427226,4903.224223110788
100515,7.0,640.0,834.0,13219.048571428571,0.0,0.0,366.0,0.6467407160641051,2.0,-1086.385478799654,62860.096777268765,16343.62516208988
100516,3.0,365.0,1632.0,1703.6666666666667,0.0,0.0,366.0,0.0216859749231815,0.0,-1086.385478799654,105.78612972170079,27.504393727642206
100517,1.0,36.0,1559.0,670.0,2.0,5690.0,366.0,0.01418132679024529,0.0,5758.110449709457,18.135034329071782,4.715108925558663
100518,1.0,39.0,1321.0,500.0,0.0,0.0,366.0,0.022396503263075244,0.0,-1086.385478799654,24.000642085225728,6.240166942158689
100519,3.0,752.0,1583.0,163.33333333333334,0.0,0.0,366.0,0.2241331343681119,0.0,-1086.385478799654,111.15887949084276,28.90130866761912
100520,1.0,825.0,1811.0,359.0,0.0,0.0,366.0,0.3378604036437559,0.0,-1086.385478799654,215.23835705283733,55.96197283373771
100522,5.0,218.0,1729.0,2575.2,0.0,0.0,366.0,0.00036855746934169267,0.0,-1086.385478799654,3.5845106933464677,0.9319727802700816
100524,5.0,1301.0,1811.0,301.0,0.0,0.0,366.0,0.5305632555594625,1.0,-1086.385478799654,592.3636921994737,154.01455997186318
100525,2.0,58.0,581.0,375.0,0.0,0.0,366.0,0.08903072732333116,0.0,-1086.385478799654,141.47625752333818,36.78382695606793
100526,14.0,1734.0,1811.0,5398.714285714285,2.0,637.5,366.0,0.9104158185570317,2.0,654.827027155699,39948.39292579474,10386.582160706632
100527,12.0,1484.0,1525.0,995.2983333333332,2.0,265.0,366.0,0.9219600611847875,2.0,278.5829747259564,7323.762121844328,1904.1781516795254
100528,7.0,1480.0,1775.0,723.6,1.0,5480.8,366.0,0.7201471469935624,1.0,5614.155878924696,2466.2977273443857,641.2374091095403
100529,6.0,737.0,1701.0,673.3333333333334,0.0,0.0,366.0,0.039239753725366096,0.0,-1086.385478799654,114.97942145407151,29.894649578058594
100531,2.0,770.0,1812.0,506.5,0.0,0.0,366.0,0.22023514013585244,0.0,-1086.385478799654,246.57587599577735,64.10972775890211
100532,2.0,166.0,747.0,105372.0,0.0,0.0,366.0,0.13125747188164918,0.0,-1086.385478799654,50512.92714210844,13133.361056948195
100533,1.0,29.0,852.0,165305.0,1.0,749.0,366.0,0.05792685171222613,0.0,786.2700671362319,25356.585404360118,6592.712205133631
100534,6.0,721.0,1286.0,3787.6666666666665,0.0,0.0,366.0,0.19639110617921382,0.0,-1086.385478799654,3840.4337557641466,998.5127764986781
100537,8.0,1156.0,1812.0,1594.0,0.0,0.0,366.0,0.20413938330859052,0.0,-1086.385478799654,1677.1861482252646,436.06839853856883
100542,1.0,26.0,858.0,859.0,0.0,0.0,366.0,0.05536316973122191,0.0,-1086.385478799654,128.60096436468956,33.43625073481929
100547,1.0,113.0,839.0,1370.0,0.0,0.0,366.0,0.12105815884672129,0.0,-1086.385478799654,449.72667377170575,116.92893518064349
100549,4.0,969.0,1302.0,13580.75,4.0,1903.857142857143,366.0,0.627176587166037,1.0,1918.8096825358261,33218.096352607994,8636.705051678078
100550,3.0,356.0,447.0,42163.333333333336,0.0,0.0,366.0,0.7520700795315847,2.0,-1086.385478799654,178799.86731692668,46487.96550240094
100551,3.0,146.0,1175.0,3084.6666666666665,0.0,0.0,366.0,0.010318199868811656,0.0,-1086.385478799654,111.53125020217905,28.998125052566554
100554,1.0,301.0,833.0,9086.0,0.0,0.0,366.0,0.32694988584270157,0.0,-1086.385478799654,7979.52109791512,2074.6754854579312
100555,2.0,636.0,1335.0,1395.5,0.0,0.0,366.0,0.3186047727460498,0.0,-1086.385478799654,1181.0694815053398,307.07806519138836
100556,12.0,630.0,1463.0,1632.9583333333333,0.0,0.0,366.0,0.0015813011995699645,0.0,-1086.385478799654,21.134738923721066,5.495032120167477
100557,4.0,767.0,1377.0,2709.5,1.0,7302.0,366.0,0.29871725096759444,0.0,7472.3378900893995,3055.0678972564806,794.317653286685
100558,2.0,252.0,1758.0,2917.2749999999996,0.0,0.0,366.0,0.01811642052483696,0.0,-1086.385478799654,117.15847787848206,30.461204248405338
100559,5.0,1308.0,1412.0,1445.4,0.0,0.0,366.0,0.8414648329470892,1.0,-1086.385478799654,5234.247611882951,1360.9043790895673
100560,1.0,358.0,747.0,55463.0,0.0,0.0,366.0,0.45701861286112705,0.0,-1086.385478799654,71912.99233272983,18697.378006509756
100561,1.0,1027.0,1252.0,4598.0,0.0,0.0,366.0,0.6966617405572852,0.0,-1086.385478799654,6833.72488461429,1776.7684699997155
100563,1.0,100.0,1289.0,2615.0,0.0,0.0,366.0,0.040995671647301446,0.0,-1086.385478799654,225.45401719371708,58.61804447036644
100564,1.0,431.0,950.0,5139.0,0.0,0.0,366.0,0.40196251707447417,0.0,-1086.385478799654,5175.17108256655,1345.5444814673028
100567,72.0,1778.0,1812.0,11840.855138888886,4.0,744.0,366.0,0.9616976956652445,12.0,753.1527394134571,419832.13357066625,109156.35472837323
100568,3.0,672.0,1737.0,1624.1866666666665,0.0,0.0,366.0,0.11230161551053996,0.0,-1086.385478799654,501.4229569591987,130.36996880939168
100571,1.0,126.0,1506.0,30.0,0.0,0.0,366.0,0.033969022109603855,0.0,-1086.385478799654,3.3157420739225905,0.8620929392198735
100573,5.0,1495.0,1776.0,5991.0,0.0,0.0,366.0,0.7449487191366188,1.0,-1086.385478799654,16544.307611063534,4301.5199788765185
100575,2.0,1343.0,1819.0,2398.0,0.0,0.0,366.0,0.629347660705237,0.0,-1086.385478799654,3272.4921470396607,850.8479582303119
100579,6.0,1103.0,1291.0,3069.8333333333335,0.0,0.0,366.0,0.7703430902068252,1.0,-1086.385478799654,12183.412323293285,3167.6872040562544
100584,2.0,715.0,1749.0,901.5,0.0,0.0,366.0,0.20401077357287728,0.0,-1086.385478799654,412.47749496491235,107.24414869087721
100586,5.0,511.0,1736.0,8485.4,0.0,0.0,366.0,0.010068282056765543,0.0,-1086.385478799654,321.4261838030033,83.57080778878087
100588,6.0,1309.0,1412.0,1559.5833333333333,0.0,0.0,366.0,0.8505358777710158,1.0,-1086.385478799654,6477.838749765626,1684.2380749390627
100590,27.0,1630.0,1644.0,74529.81962962962,8.0,841.5,366.0,0.9643875998121566,5.0,846.3081199674001,1114994.2800391847,289898.51281018805
100591,1.0,83.0,1799.0,78.24,0.0,0.0,366.0,0.015039002758812326,0.0,-1086.385478799654,2.5250009579839614,0.6565002490758299
100594,14.0,907.0,1730.0,2337.8571428571427,0.0,0.0,366.0,0.003632666721723362,0.0,-1086.385478799654,71.14794580080205,18.498465908208534
100595,1.0,11.0,866.0,850.0,0.0,0.0,366.0,0.04650503963357555,0.0,-1086.385478799654,106.38841120170174,27.660986912442453
100597,7.0,612.0,1252.0,947.0,1.0,210.0,366.0,0.06874734125778269,0.0,236.3249188725729,383.1205986521985,99.61135564957162
100598,1.0,21.0,1618.0,595.0,0.0,0.0,366.0,0.0110209584389066,0.0,-1086.385478799654,12.263441206002161,3.188494713560562
100599,2.0,733.0,964.0,1185.0,0.0,0.0,366.0,0.6772762009361979,1.0,-1086.385478799654,2583.9536972489404,671.8279612847246
100600,5.0,1094.0,1779.0,1009.844,0.0,0.0,366.0,0.3158833055973084,0.0,-1086.385478799654,1185.3903627381524,308.20149431191965
100602,7.0,719.0,1789.0,1744.0,0.0,0.0,366.0,0.013153830644541446,0.0,-1086.385478799654,107.74417015495261,28.01348424028768
100603,2.0,479.0,1324.0,550.0,0.0,0.0,366.0,0.18017504389976277,0.0,-1086.385478799654,267.7124261060519,69.6052307875735
100606,12.0,1197.0,1268.0,11281.316666666666,2.0,2012.0,366.0,0.8936391693052537,3.0,2043.1423293427629,89911.64264928622,23377.02708881442
100608,96.0,1802.0,1807.0,33207.18114583333,9.0,15895.21176470588,366.0,0.9888641415441706,16.0,15932.847442908409,1604044.2995686685,417051.51788785384
100612,6.0,1658.0,1796.0,4130.666666666667,0.0,0.0,366.0,0.8442924394077815,1.0,-1086.385478799654,14579.10707242075,3790.567838829395
100614,1.0,266.0,1216.0,85170.0,0.0,0.0,366.0,0.13600360588026286,0.0,-1086.385478799654,25042.46417437489,6511.040685337472
100615,40.0,1770.0,1819.0,29627.646750000004,1.0,30141.653333333332,366.0,0.9468702287879258,6.0,30775.78230324445,587934.793944871,152863.04642566649
100616,2.0,514.0,1702.0,6107.0,0.0,0.0,366.0,0.09940094992219654,0.0,-1086.385478799654,1372.2967895205106,356.79716527533276
100617,1.0,43.0,1231.0,1100.0,0.0,0.0,366.0,0.027800305966634128,0.0,-1086.385478799654,66.89571101209627,17.39288486314503
100618,7.0,1046.0,1793.0,732.5714285714286,0.0,0.0,366.0,0.1502583753365923,0.0,-1086.385478799654,517.4903392296609,134.54748819971184
100619,3.0,629.0,1259.0,20410.0,0.0,0.0,366.0,0.2861924903840287,0.0,-1086.385478799654,19603.967629126033,5097.031583572769
100621,1.0,3.0,1554.0,798.0,0.0,0.0,366.0,0.010073738407953779,0.0,-1086.385478799654,15.298366329940372,3.9775752457844966
100623,3.0,232.0,385.0,65382.916666666664,3.0,3136.5,366.0,0.6091983734617167,1.0,3164.702075370055,237808.74785415048,61830.27444207913
100625,5.0,1441.0,1624.0,2970.0,1.0,905.0,366.0,0.8022117586477354,1.0,945.4378651494616,9370.767620688157,2436.399581378921
100626,1.0,91.0,854.0,255.0,2.0,600.0,366.0,0.09899667129575603,0.0,616.9501091258592,72.4150973368349,18.827925307577075
100627,1.0,37.0,1232.0,4498.0,1.0,3445.5,366.0,0.02616616756414177,0.0,3537.5262680508076,253.58896674853332,65.93313135461867
100628,2.0,54.0,1672.0,1696.0,0.0,0.0,366.0,0.0030980081573988693,0.0,-1086.385478799654,12.073355121260352,3.1390723315276916
100632,4.0,963.0,1776.0,100.0,0.0,0.0,366.0,0.24564611593552635,0.0,-1086.385478799654,82.87270703491755,21.546903829078566
100635,14.0,1641.0,1646.0,2557.589285714286,1.0,242.5,366.0,0.9470551697411227,3.0,269.48487679199576,20952.870490927206,5447.746327641074
100637,2.0,189.0,1583.0,401.0,0.0,0.0,366.0,0.015525089524332465,0.0,-1086.385478799654,15.12934031433478,3.933628481727043
